Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms),Yoga duration (ms),Other duration (ms)
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513020714801176,363.45647921985045,,,81.75,88.0,77.0,,,,669,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,13.513020714801176,363.45647921985045,,,80.0,87.0,72.0,,,,669,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.51301946940345,2.053529107592155,,,71.25,74.0,69.0,,,,294,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.513019462326971,,,,76.0,81.0,69.0,,,,292,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,3,13.513019566194577,88.77790461676946,,,72.5,84.0,66.0,,,,396,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513019976059606,439.0984708793636,,,77.75,89.0,74.0,,,,808,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513019976059606,439.0984708793636,,,73.0,77.0,69.0,0.4878872036933899,0.4878872036933899,0.4878872036933899,808,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513019976059606,439.0984708793636,,,77.5,87.0,69.0,,,,808,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,12,13.51302012954654,361.1560528623272,,,67.5,70.0,64.0,,,,703,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.513020840747656,,,,70.0,87.0,63.0,,,,211,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513020840747656,,,,66.0,71.0,61.0,,,,211,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513020840747656,,,,71.0,78.0,66.0,,,,211,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,2,13.513020716875152,50.24860592302853,,,72.0,77.0,70.0,,,,280,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,15,13.513019717266799,455.73751744120517,,,68.75,71.0,68.0,,,,839,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,15,13.513019717266799,455.73751744120517,,,94.0,119.0,69.0,0.5063750147819519,0.5063750147819519,0.5063750147819519,839,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.513019717266799,455.73751744120517,,,74.5,77.0,70.0,,,,839,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.513019838039684,467.88538629470287,,,72.25,74.0,71.0,,,,861,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020937030653,578.4267396351626,,,90.0,94.0,81.0,,,,1065,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020937030653,578.4267396351626,,,81.75,90.0,75.0,0.6426963806152344,0.6426963806152344,0.6426963806152344,1065,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020937030653,578.4267396351626,,,87.0,101.0,77.0,,,,1065,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020937030653,568.0950905476741,,,85.0,103.0,74.0,,,,1045,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513020937030653,460.5767227945685,,,85.25,87.0,82.0,,,,848,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513020937030653,460.5767227945685,,,82.25,94.0,77.0,,,,848,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513020937030653,460.5767227945685,,,82.25,88.0,79.0,0.5117518901824951,0.5117518901824951,0.5117518901824951,848,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020937030653,460.5767227945685,,,78.5,87.0,73.0,,,,848,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020323341063,527.375836350584,,,80.0,82.0,78.0,,,,970,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513019937100118,569.4175350207004,,,83.0,86.0,80.0,,,,1048,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513019937100118,569.4175350207004,,,81.75,86.0,75.0,0.6326861381530762,0.6326861381530762,0.6326861381530762,1048,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513019937100118,569.4175350207004,,,85.25,88.0,80.0,,,,1048,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513019922393372,675.5328025311716,,,82.0,85.0,80.0,,,,1218,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513019909810824,766.3210967932662,,,76.75,78.0,75.0,,,,1364,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513019909810824,766.3210967932662,,,85.0,85.0,85.0,0.8517031669616699,0.8517031669616699,0.8517031669616699,1364,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,87.1385780090381,1098.7392544650281,14.0,7,136.0,136.0,136.0,,,,1771,,,,412000,,
16:45:00.000+05:30,17:00:00.000+05:30,15,174.3455497382199,1492.4772664645907,30.0,15,157.0,163.0,149.0,,,,2254,,,,900000,,
17:00:00.000+05:30,17:15:00.000+05:30,15,174.3455497382199,1492.4772664645907,30.0,15,148.5,166.0,132.0,1.6583080291748047,1.6583080291748047,1.6583080291748047,2254,,,,900000,,
17:15:00.000+05:30,17:30:00.000+05:30,15,174.3455497382199,1492.4772664645907,30.0,15,138.5,167.0,112.0,,,,2254,,,,900000,,
17:30:00.000+05:30,17:45:00.000+05:30,15,105.90237355475813,1728.7597503679335,30.0,15,154.5,167.0,144.0,,,,2427,,,,517000,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513020847578659,2035.7010357855893,30.0,15,139.5,162.0,103.0,2.275233745574951,2.275233745574951,2.275233745574951,2645,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513020847578659,1998.1509078447214,30.0,15,125.25,159.0,98.0,,,,2596,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513020847578659,1998.1509078447214,30.0,15,74.0,74.0,74.0,2.220167636871338,2.220167636871338,2.220167636871338,2596,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.51302043953682,2065.494639813748,30.0,15,80.75,82.0,78.0,,,,2684,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.51302025624891,2095.7447046267557,30.0,15,91.0,102.0,86.0,,,,2723,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.51302025624891,2095.7447046267557,30.0,15,86.25,94.0,83.0,2.3286051750183105,2.3286051750183105,2.3286051750183105,2723,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.51302025624891,2095.7447046267557,30.0,15,77.5,90.0,65.0,,,,2723,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513020002806979,1423.103325670003,21.0,15,95.0,99.0,91.0,,,,2060,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513019866705816,1061.8873511191644,15.0,15,89.0,92.0,88.0,,,,1704,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513019866705816,1061.8873511191644,15.0,15,91.75,100.0,87.0,1.1798747777938843,1.1798747777938843,1.1798747777938843,1704,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513019866705816,1061.8873511191644,15.0,15,82.5,85.0,77.0,,,,1704,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020038289742,1504.7311885657587,25.0,15,90.0,93.0,82.0,,,,2126,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.51302013504236,1754.4416415383796,30.0,15,95.25,99.0,90.0,,,,2365,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.51302013504236,1754.4416415383796,30.0,15,93.5,97.0,85.0,1.949379563331604,1.949379563331604,1.949379563331604,2365,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.51302013504236,1754.4416415383796,30.0,15,90.5,94.0,82.0,,,,2365,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.51302013504236,1754.4416415383796,30.0,15,84.75,86.0,81.0,,,,2365,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513020317372323,864.3358844193315,1.0,1,85.25,89.0,84.0,,,,1481,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513020319444388,854.2203983837505,,,91.0,97.0,87.0,,,,1470,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513020319444388,854.2203983837505,,,88.5,92.0,86.0,0.9491336941719055,0.9491336941719055,0.9491336941719055,1470,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513020319444388,854.2203983837505,,,94.25,102.0,85.0,,,,1470,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,10,13.51302012634646,564.6339885290033,,,79.25,82.0,77.0,,,,972,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513019749845181,,,,78.0,79.0,77.0,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513019749845181,,,,74.0,76.0,73.0,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513019749845181,,,,77.0,78.0,74.0,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513019749845181,,,,83.75,90.0,77.0,,,,,,,,,,
