Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Running duration (ms)
10:45:00.000+05:30,11:00:00.000+05:30,,13.51302057328357,,,,86.5,90.0,82.0,,,,202,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.51302057328357,,,,83.25,84.0,83.0,,,,202,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.51302057328357,,,,75.0,77.0,73.0,,,,155,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.51302057328357,,,,73.25,75.0,71.0,,,,143,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.51302057328357,,,,76.0,82.0,68.0,,,,143,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.51302057328357,,,,89.5,95.0,83.0,,,,143,,,,
12:15:00.000+05:30,12:30:00.000+05:30,12,13.51302057328357,216.1363099247388,,,87.5,99.0,75.0,,,,426,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.51302057328357,269.4936588847241,,,77.5,87.0,71.0,,,,496,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.51302057328357,269.4936588847241,,,87.0,92.0,74.0,0.29943740367889404,0.29943740367889404,0.29943740367889404,496,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.51302057328357,269.4936588847241,,,73.25,86.0,68.0,,,,496,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.51302057328357,269.4936588847241,,,89.75,102.0,78.0,,,,496,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.51302057328357,250.30044911222063,,,87.25,93.0,82.0,,,,461,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.51302057328357,250.14893695121026,,,85.25,102.0,77.0,,,,460,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.51302057328357,250.14893695121026,,,84.0,90.0,70.0,0.2779432535171509,0.2779432535171509,0.2779432535171509,460,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.51302057328357,250.14893695121026,,,78.75,79.0,78.0,,,,460,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.51302057328357,291.43849960652875,,,76.0,85.0,70.0,,,,537,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.51302057328357,292.2406745887046,,,79.25,90.0,73.0,,,,538,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.51302057328357,292.2406745887046,,,77.0,83.0,73.0,0.3247118592262268,0.3247118592262268,0.3247118592262268,538,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.51302057328357,292.2406745887046,,,78.75,81.0,75.0,,,,538,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.51302057328357,1495.4705792991751,16.0,8,80.75,90.0,73.0,2.964531660079956,2.964531660079956,2.964531660079956,2022,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513020689985293,536.09471174262,1.0,1,78.5,83.0,76.0,,,,948,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513020693145656,478.35910852088296,,,78.75,80.0,76.0,,,,881,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513020693145656,478.35910852088296,,,77.25,81.0,70.0,0.5316051840782166,0.5316051840782166,0.5316051840782166,881,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,50.34195301425173,702.4638809166827,6.0,3,90.0,101.0,77.0,,,,1180,,,,189000
16:45:00.000+05:30,17:00:00.000+05:30,15,188.88888888888889,1545.5246913580247,30.0,15,160.25,162.0,157.0,,,,2306,,,,900000
17:00:00.000+05:30,17:15:00.000+05:30,15,188.88888888888889,1545.5246913580247,30.0,15,151.75,169.0,137.0,,,,2306,,,,900000
17:15:00.000+05:30,17:30:00.000+05:30,15,188.88888888888889,1545.5246913580247,30.0,15,171.0,172.0,169.0,,,,2306,,,,900000
17:30:00.000+05:30,17:45:00.000+05:30,15,188.88888888888889,1545.5246913580247,30.0,15,169.25,170.0,167.0,1.7172496318817139,1.7172496318817139,1.7172496318817139,2306,,,,900000
17:45:00.000+05:30,18:00:00.000+05:30,15,188.88888888888889,1545.5246913580247,30.0,15,163.75,168.0,157.0,,,,2306,,,,900000
18:00:00.000+05:30,18:15:00.000+05:30,15,188.88888888888889,1545.5246913580247,30.0,15,154.25,168.0,117.0,,,,2306,,,,900000
18:15:00.000+05:30,18:30:00.000+05:30,15,60.86450522664518,2010.8797979440737,30.0,15,161.75,169.0,144.0,2.4255526065826416,2.4255526065826416,2.4255526065826416,2693,,,,243000
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513020937954938,2152.7803258589947,30.0,15,114.75,169.0,96.0,,,,2797,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513021149968433,2072.233599118368,30.0,15,97.5,102.0,95.0,,,,2692,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513021149968433,2072.233599118368,30.0,15,82.0,82.0,82.0,2.3024816513061523,2.3024816513061523,2.3024816513061523,2692,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513021149968433,2072.233599118368,30.0,15,87.0,102.0,72.0,,,,2692,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513021024333662,2007.2406202109885,30.0,15,107.5,115.0,93.0,,,,2629,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513020029729716,1492.7152851872054,30.0,15,97.75,102.0,92.0,,,,2132,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513020029729716,1492.7152851872054,30.0,15,99.5,102.0,98.0,1.6585725545883179,1.6585725545883179,1.6585725545883179,2132,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513020029729716,1492.7152851872054,30.0,15,89.75,101.0,82.0,,,,2132,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020029729716,1871.1739443230217,30.0,15,101.75,105.0,98.0,,,,2603,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513020029729716,4873.655214932945,30.0,15,90.75,93.0,90.0,5.415172576904297,5.415172576904297,5.415172576904297,6332,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513020315275499,3976.577106417207,27.0,15,92.5,94.0,91.0,,,,5242,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513021231875893,1096.961287783793,15.0,15,89.5,105.0,83.0,,,,1742,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513021231875893,1096.961287783793,15.0,15,84.0,86.0,80.0,,,,1742,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513021231875893,1096.961287783793,15.0,15,85.75,87.0,85.0,1.2188458442687988,1.2188458442687988,1.2188458442687988,1742,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513021231875893,1096.961287783793,15.0,15,82.0,83.0,80.0,,,,1742,,,,
22:15:00.000+05:30,22:30:00.000+05:30,10,13.513020760462373,723.9530091775428,10.0,10,89.0,94.0,83.0,,,,1149,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513019845519581,,,,85.5,88.0,79.0,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513019845519581,,,,80.0,85.0,73.0,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513019845519581,,,,74.75,77.0,74.0,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513019845519581,,,,72.0,73.0,70.0,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513019845519581,,,,72.0,76.0,70.0,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513019845519581,,,,75.25,81.0,70.0,,,,,,,,
