Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
09:15:00.000+05:30,09:30:00.000+05:30,,13.513020133970105,,,,70.0,78.0,63.0,,,,261,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.513020133970105,,,,81.5,91.0,77.0,,,,261,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.513020133970105,,,,75.0,109.0,56.0,,,,261,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.513020133970105,,,,76.0,81.0,70.0,,,,261,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.513020133970105,,,,69.75,75.0,62.0,,,,261,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.513020133970105,,,,72.0,75.0,65.0,,,,261,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.513020133970105,,,,69.75,76.0,63.0,,,,261,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513020133970105,,,,71.75,77.0,68.0,,,,261,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513020133970105,,,,69.25,84.0,60.0,,,,261,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513020133970105,,,,67.25,71.0,63.0,,,,261,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513020133970105,,,,63.25,71.0,58.0,,,,261,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020133970105,,,,71.0,75.0,67.0,,,,261,,,
12:15:00.000+05:30,12:30:00.000+05:30,,13.513020133970105,,,,67.5,69.0,63.0,,,,261,,,
12:30:00.000+05:30,12:45:00.000+05:30,,13.513020133970105,,,,68.0,81.0,58.0,,,,261,,,
12:45:00.000+05:30,13:00:00.000+05:30,,13.513020133970105,,,,71.0,74.0,70.0,,,,261,,,
13:00:00.000+05:30,13:15:00.000+05:30,,13.513020133970105,,,,75.25,78.0,71.0,,,,261,,,
13:15:00.000+05:30,13:30:00.000+05:30,,13.513020133970105,,,,82.5,95.0,77.0,,,,261,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.513020133970105,,,,84.75,96.0,78.0,,,,261,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.513020133970105,,,,78.0,80.0,74.0,,,,261,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513020133970105,,,,80.25,98.0,74.0,,,,261,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513020133970105,,,,80.75,84.0,78.0,,,,261,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.513020133970105,,,,79.75,81.0,79.0,,,,261,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.513020133970105,,,,73.0,75.0,72.0,,,,261,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.513020133970105,,,,71.0,72.0,70.0,,,,261,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.513020133970105,,,,72.0,73.0,71.0,,,,261,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.513020133970105,,,,79.5,84.0,72.0,,,,261,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513020133970105,,,,78.0,81.0,75.0,,,,261,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020133970105,,,,99.5,118.0,78.0,,,,261,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513020133970105,,,,81.0,82.0,80.0,,,,261,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513020133970105,,,,87.75,100.0,83.0,,,,261,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513020133970105,,,,80.0,81.0,78.0,,,,261,,,
17:00:00.000+05:30,17:15:00.000+05:30,,13.513020133970105,,,,80.75,82.0,80.0,,,,261,,,
17:15:00.000+05:30,17:30:00.000+05:30,,13.513020133970105,,,,95.5,103.0,85.0,,,,261,,,
17:30:00.000+05:30,17:45:00.000+05:30,,13.513020133970105,,,,96.5,99.0,91.0,,,,261,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.513020133970105,,,,80.75,83.0,80.0,,,,261,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513020133970105,,,,89.0,94.0,75.0,,,,261,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.513020133970105,,,,142.75,170.0,81.0,,,,261,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513020133970105,,,,168.5,170.0,167.0,,,,261,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.513020133970105,,,,167.75,169.0,166.0,,,,261,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.513020133970105,,,,157.0,171.0,144.0,,,,261,,,
19:15:00.000+05:30,19:30:00.000+05:30,,13.513020133970105,,,,168.75,171.0,167.0,,,,261,,,
19:30:00.000+05:30,19:45:00.000+05:30,,13.513020133970105,,,,167.25,171.0,166.0,,,,261,,,
19:45:00.000+05:30,20:00:00.000+05:30,,13.513020133970105,,,,166.5,169.0,165.0,,,,261,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.513020133970105,,,,114.5,165.0,93.0,,,,261,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.513020133970105,,,,85.0,92.0,78.0,,,,261,,,
20:30:00.000+05:30,20:45:00.000+05:30,6,13.51302061483948,2042.3838498249925,12.0,6,72.25,82.0,68.0,,,,2818,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513021424652063,5481.879512105087,30.0,15,86.5,104.0,77.0,,,,7122,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513021424652063,5481.879512105087,30.0,15,86.5,104.0,73.0,6.090977668762207,6.090977668762207,6.090977668762207,7122,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513021233277236,4105.190664693674,26.0,13,88.25,92.0,86.0,0.8300292491912842,0.8300292491912842,0.8300292491912842,5408,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513020241719534,2804.976071462149,30.0,15,79.0,87.0,75.0,,,,3644,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513020241719534,2804.976071462149,30.0,15,94.5,99.0,91.0,,,,3644,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513020241719534,2804.976071462149,30.0,15,96.0,96.0,96.0,3.116640090942383,3.116640090942383,3.116640090942383,3644,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513020241719534,2804.976071462149,30.0,15,93.25,100.0,83.0,,,,3644,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513020241719534,2804.976071462149,30.0,15,85.25,87.0,84.0,,,,3644,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513020241719534,2689.996997104521,30.0,15,87.5,89.0,86.0,,,,3495,,,
23:00:00.000+05:30,23:15:00.000+05:30,12,13.513020078475959,1786.7850327592134,22.0,11,91.0,97.0,89.0,2.6542415618896484,2.6542415618896484,2.6542415618896484,2321,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513019593981833,,,,80.0,82.0,78.0,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513019593981833,,,,83.75,94.0,69.0,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513019593981833,,,,94.5,101.0,88.0,,,,,,,
