Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Yoga duration (ms),Other duration (ms)
06:00:00.000+05:30,06:15:00.000+05:30,3,13.513019432369347,94.96924239008517,,,80.0,98.0,73.0,,,,179,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,15,20.820344502797493,332.57748002202425,,,93.5,100.0,80.0,,,,780,,,,194000,
06:30:00.000+05:30,06:45:00.000+05:30,15,46.832612530621574,18.388916152023906,,,88.75,98.0,85.0,0.24028871953487396,0.4805774390697479,0.0,785,,,,869000,5000
06:45:00.000+05:30,07:00:00.000+05:30,15,119.22626025791324,1060.9026963657677,15.0,15,113.5,127.0,99.0,1.1787807941436768,1.1787807941436768,1.1787807941436768,1639,,,,,900000
07:00:00.000+05:30,07:15:00.000+05:30,15,107.59780380969265,990.7850879129758,13.0,13,124.75,128.0,123.0,,,,1545,,,,,801000
07:15:00.000+05:30,07:30:00.000+05:30,15,13.513019819544182,2099.665418237732,14.0,7,103.25,127.0,94.0,2.8633832629171785,4.565063953399658,0.47052210569381714,2850,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,4,13.513019819544182,1083.0021459341617,8.0,4,80.5,82.0,80.0,,,,1486,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.513019819544182,,,,83.5,88.0,79.0,,,,107,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,5,13.513019819544182,146.22860310106978,,,,,,,,,343,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,15,13.513019819544182,474.69626820958877,,,75.75,79.0,74.0,,,,874,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,15,13.513019819544182,474.69626820958877,,,100.25,124.0,74.0,0.5274402499198914,0.5274402499198914,0.5274402499198914,874,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,15,13.513019819544182,474.69626820958877,,,76.75,77.0,76.0,,,,874,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,15,13.513019819544182,474.69626820958877,,,73.5,76.0,71.0,,,,874,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,15,13.513019819544182,639.7788679237196,,,69.75,76.0,66.0,0.36941617727279663,0.36941617727279663,0.36941617727279663,1114,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,15,13.513019819544182,868.9080702811352,,,83.25,103.0,68.0,0.9654533267021179,0.9654533267021179,0.9654533267021179,1487,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513019819544182,889.0125919199126,1.0,1,71.25,72.0,69.0,,,,1512,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513019819544182,682.3341440482031,2.0,1,80.0,96.0,74.0,7.578782558441162,7.578782558441162,7.578782558441162,1160,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513019819544182,519.4556928083188,,,70.0,74.0,64.0,,,,956,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513019819544182,519.4556928083188,,,82.25,100.0,65.0,0.5771730542182922,0.5771730542182922,0.5771730542182922,956,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,13.513019819544182,519.4556928083188,,,82.75,98.0,67.0,,,,956,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,4,13.513019819544182,123.31762712671086,,,74.5,78.0,68.0,,,,307,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513019819544182,,,,80.25,92.0,61.0,,,,105,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513019819544182,,,,73.75,79.0,70.0,,,,105,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513019819544182,,,,77.25,84.0,69.0,,,,105,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,10,13.513019819544182,421.0793094695879,,,69.25,87.0,61.0,,,,810,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,15,13.513019819544182,635.726818999819,,,72.75,78.0,70.0,,,,1170,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.513019819544182,635.726818999819,,,66.5,69.0,65.0,0.7063631415367126,0.7063631415367126,0.7063631415367126,1170,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513019819544182,635.726818999819,,,72.75,90.0,64.0,,,,1170,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513019819544182,491.37652560306697,,,89.75,101.0,75.0,,,,904,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513019819544182,414.02236280805124,,,89.5,92.0,84.0,,,,762,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513019819544182,414.02236280805124,,,93.0,101.0,74.0,0.4600248336791992,0.4600248336791992,0.4600248336791992,762,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,15,13.513019819544182,414.02236280805124,,,97.0,102.0,94.0,,,,762,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,15,13.513019819544182,471.19303973613853,,,91.0,102.0,86.0,,,,867,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513019819544182,588.566220398662,,,85.25,87.0,82.0,,,,1083,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513019819544182,588.566220398662,,,83.0,87.0,81.0,0.6539624929428101,0.6539624929428101,0.6539624929428101,1083,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513019819544182,588.566220398662,,,84.0,84.0,84.0,,,,1083,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513019819544182,588.566220398662,,,,,,,,,1083,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513019819544182,479.3918429552877,,,77.5,79.0,76.0,,,,883,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513019819544182,478.8281550931684,,,76.25,80.0,74.0,0.5320312976837158,0.5320312976837158,0.5320312976837158,881,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513019819544182,478.8281550931684,,,81.0,84.0,78.0,,,,881,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513019819544182,578.5555149056694,,,75.5,78.0,69.0,,,,1036,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513019819544182,867.6692034640229,,,72.5,74.0,69.0,,,,1486,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513019819544182,867.6692034640229,,,70.5,73.0,69.0,0.9640768766403198,0.9640768766403198,0.9640768766403198,1486,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513019819544182,867.6692034640229,,,82.0,90.0,78.0,,,,1486,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513019819544182,819.7092473066782,,,88.25,102.0,75.0,,,,1425,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513019819544182,672.0331702977377,,,85.0,100.0,77.0,,,,1237,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513019819544182,672.0331702977377,,,85.75,92.0,77.0,0.7467035055160522,0.7467035055160522,0.7467035055160522,1237,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513019819544182,672.0331702977377,,,82.25,89.0,75.0,,,,1237,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513019819544182,926.9436518150848,3.0,2,82.75,89.0,75.0,,,,1541,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513019819544182,3977.5505446311777,30.0,15,73.0,75.0,71.0,4.419500827789307,4.419500827789307,4.419500827789307,5168,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513019819544182,1368.227492597292,17.0,15,80.0,83.0,71.0,,,,2058,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513019819544182,1152.5105798174068,15.0,15,70.5,73.0,69.0,1.2805672883987427,1.2805672883987427,1.2805672883987427,1800,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513019819544182,1154.8708306126462,15.0,15,73.5,80.0,65.0,,,,1802,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513019819544182,1652.4460271498388,30.0,15,82.5,104.0,68.0,,,,2276,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513019819544182,1652.4460271498388,30.0,15,90.0,94.0,88.0,,,,2276,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513019819544182,1652.4460271498388,30.0,15,82.75,86.0,81.0,1.836051106452942,1.836051106452942,1.836051106452942,2276,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513019819544182,1652.4460271498388,30.0,15,81.25,96.0,76.0,,,,2276,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513019819544182,715.0388648942826,,,99.5,103.0,94.0,,,,1298,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513019819544182,708.5648890436945,,,91.5,128.0,76.0,,,,1291,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513019819544182,708.5648890436945,,,89.0,103.0,69.0,0.787294328212738,0.787294328212738,0.787294328212738,1291,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513019819544182,708.5648890436945,,,77.0,79.0,73.0,,,,1291,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513019819544182,1411.1129568867373,28.0,14,91.0,99.0,85.0,,,,2048,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513019819544182,1469.29256423218,30.0,15,76.25,80.0,73.0,,,,2111,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513019819544182,1469.29256423218,30.0,15,80.25,83.0,78.0,1.632547378540039,1.632547378540039,1.632547378540039,2111,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513019819544182,1469.29256423218,30.0,15,81.25,82.0,80.0,,,,2111,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,6,13.513019819544182,592.1771448989634,12.0,6,83.75,90.0,76.0,,,,851,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513019819544182,,,,85.5,102.0,76.0,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513019819544182,,,,75.5,77.0,75.0,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513019819544182,,,,78.25,82.0,76.0,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513019819544182,,,,82.5,85.0,77.0,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513019819544182,,,,85.0,86.0,82.0,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513019819544182,,,,81.75,83.0,80.0,,,,,,,,,
