Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
13:15:00.000+05:30,13:30:00.000+05:30,,13.513021166483544,,,,99.0,99.0,99.0,,,,12,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.513021166483544,,,,94.75,98.0,93.0,,,,12,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.513021166483544,,,,101.0,101.0,101.0,,,,12,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513021166483544,,,,104.75,109.0,103.0,,,,12,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513021166483544,,,,112.0,115.0,107.0,,,,12,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.513021166483544,,,,108.0,113.0,99.0,,,,12,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.513021166483544,,,,111.5,116.0,110.0,,,,12,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.513021166483544,,,,104.0,107.0,103.0,,,,12,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.513021166483544,,,,106.5,107.0,106.0,,,,12,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.513021166483544,,,,117.5,124.0,107.0,,,,12,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513021166483544,,,,106.5,108.0,106.0,,,,12,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513021166483544,,,,109.25,112.0,108.0,,,,12,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513021166483544,,,,106.75,109.0,102.0,,,,12,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513021166483544,,,,104.75,107.0,104.0,,,,12,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513021166483544,,,,111.5,117.0,105.0,,,,12,,,
17:00:00.000+05:30,17:15:00.000+05:30,2,13.513021166483544,77.53812408447266,,,104.75,113.0,99.0,1.6913472414016724,1.6913472414016724,1.6913472414016724,247,,,
17:15:00.000+05:30,17:30:00.000+05:30,,13.513021166483544,,,,98.5,108.0,84.0,,,,151,,,
17:30:00.000+05:30,17:45:00.000+05:30,,13.513021166483544,,,,100.0,121.0,87.0,,,,151,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.513021166483544,,,,93.25,107.0,86.0,,,,151,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513021166483544,,,,97.25,101.0,94.0,,,,40,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.513021166483544,,,,92.75,98.0,89.0,,,,27,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513021166483544,,,,101.5,104.0,96.0,,,,27,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.513021166483544,,,,101.5,104.0,95.0,,,,27,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.513021166483544,,,,104.0,111.0,100.0,,,,125,,,
19:15:00.000+05:30,19:30:00.000+05:30,,13.513021166483544,,,,107.5,110.0,104.0,,,,151,,,
19:30:00.000+05:30,19:45:00.000+05:30,,13.513021166483544,,,,85.5,104.0,76.0,,,,151,,,
19:45:00.000+05:30,20:00:00.000+05:30,,13.513021166483544,,,,86.25,115.0,70.0,,,,151,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.513021166483544,,,,81.5,86.0,78.0,,,,53,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.513021166483544,,,,123.0,123.0,123.0,,,,27,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.513021166483544,,,,,,,,,,27,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.513021166483544,,,,,,,,,,27,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.513021166483544,,,,97.75,105.0,78.0,,,,70,,,
21:15:00.000+05:30,21:30:00.000+05:30,,13.513021166483544,,,,80.5,91.0,75.0,,,,81,,,
21:30:00.000+05:30,21:45:00.000+05:30,,13.513021166483544,,,,104.0,106.0,101.0,,,,81,,,
21:45:00.000+05:30,22:00:00.000+05:30,,13.513021166483544,,,,100.25,103.0,98.0,,,,81,,,
22:00:00.000+05:30,22:15:00.000+05:30,,13.513021166483544,,,,97.5,99.0,96.0,,,,81,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.513021166483544,,,,94.5,95.0,94.0,,,,81,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513021166483544,,,,90.0,92.0,86.0,,,,81,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513021166483544,,,,92.5,93.0,91.0,,,,52,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513021166483544,,,,87.75,90.0,87.0,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513021166483544,,,,82.5,83.0,81.0,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513021166483544,,,,79.0,79.0,79.0,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513021166483544,,,,81.5,86.0,79.0,,,,,,,
